,params,mean_train_score,mean_test_score,std_train_score,std_test_score,split0_train_score,split0_test_score,split1_train_score,split1_test_score,split2_train_score,split2_test_score,split3_train_score,split3_test_score,split4_train_score,split4_test_score
10,"{'task_type': 'regression', 'seq_length': 379, 'num_filters': [32, 32, 32, 32, 64, 64, 64, 64, 128, 128, 128, 128], 'n_embedding': 75, 'learning_rate': 0.0001, 'kernel_sizes': [1, 2, 3, 4, 5, 7, 10, 15], 'epochs': 100, 'dropout': 0.5, 'char_dict': {'#': 1, '(': 2, ')': 3, '+': 4, '-': 5, '/': 6, '1': 7, '2': 8, '3': 9, '4': 10, '5': 11, '6': 12, '7': 13, '8': 14, '=': 15, 'C': 16, 'F': 17, 'H': 18, 'I': 19, 'N': 20, 'O': 21, 'P': 22, 'S': 23, '[': 24, '\\': 25, ']': 26, '_': 27, 'c': 28, 'Cl': 29, 'Br': 30, 'n': 31, 'o': 32, 's': 33, '9': 34, '%': 35, '0': 36}, 'batch_size': 256}",0.5483224912590675,0.7281314261799473,0.04524298567494209,0.05587301646287804,0.543776104215379,0.7941414912446784,0.5004159342511725,0.6606056756623756,0.5206769349095185,0.6827019934330415,0.5439489474497889,0.7096149465352019,0.6327945354694783,0.7935930240244388
11,"{'task_type': 'regression', 'seq_length': 379, 'num_filters': [100, 200, 200, 200, 200, 100, 100, 100, 100, 100, 160, 160], 'n_embedding': 75, 'learning_rate': 0.001, 'kernel_sizes': [3, 4, 5], 'epochs': 100, 'dropout': 0.25, 'char_dict': {'#': 1, '(': 2, ')': 3, '+': 4, '-': 5, '/': 6, '1': 7, '2': 8, '3': 9, '4': 10, '5': 11, '6': 12, '7': 13, '8': 14, '=': 15, 'C': 16, 'F': 17, 'H': 18, 'I': 19, 'N': 20, 'O': 21, 'P': 22, 'S': 23, '[': 24, '\\': 25, ']': 26, '_': 27, 'c': 28, 'Cl': 29, 'Br': 30, 'n': 31, 'o': 32, 's': 33, '9': 34, '%': 35, '0': 36}, 'batch_size': 256}",0.10894586652079745,0.49334982140136346,0.03301875703862444,0.04073251759058518,0.0848915017144498,0.5355837888629001,0.09091288965388732,0.431421583784612,0.17368847256078232,0.5345849846923387,0.09057709372147726,0.46328518407173885,0.10465937495339057,0.5018735655952276
12,"{'task_type': 'regression', 'seq_length': 379, 'num_filters': [100, 200, 200, 200, 200, 100, 100, 100, 100, 100, 160, 160], 'n_embedding': 75, 'learning_rate': 0.001, 'kernel_sizes': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 15, 20], 'epochs': 100, 'dropout': 0.0, 'char_dict': {'#': 1, '(': 2, ')': 3, '+': 4, '-': 5, '/': 6, '1': 7, '2': 8, '3': 9, '4': 10, '5': 11, '6': 12, '7': 13, '8': 14, '=': 15, 'C': 16, 'F': 17, 'H': 18, 'I': 19, 'N': 20, 'O': 21, 'P': 22, 'S': 23, '[': 24, '\\': 25, ']': 26, '_': 27, 'c': 28, 'Cl': 29, 'Br': 30, 'n': 31, 'o': 32, 's': 33, '9': 34, '%': 35, '0': 36}, 'batch_size': 256}",0.01592622392242623,0.4954963032031026,0.008300108768154218,0.02821915693578477,0.012716685957435204,0.5498849737134545,0.016893012536011807,0.47623886984727387,0.03138291163527768,0.48459944366159663,0.007447098887986025,0.47241932894061944,0.01119141059542044,0.49433889985256907
13,"{'task_type': 'regression', 'seq_length': 379, 'num_filters': [128, 128, 128, 128, 64, 64, 64, 64, 32, 32, 32, 32], 'n_embedding': 32, 'learning_rate': 0.001, 'kernel_sizes': [3, 4, 5, 7, 10], 'epochs': 100, 'dropout': 0.25, 'char_dict': {'#': 1, '(': 2, ')': 3, '+': 4, '-': 5, '/': 6, '1': 7, '2': 8, '3': 9, '4': 10, '5': 11, '6': 12, '7': 13, '8': 14, '=': 15, 'C': 16, 'F': 17, 'H': 18, 'I': 19, 'N': 20, 'O': 21, 'P': 22, 'S': 23, '[': 24, '\\': 25, ']': 26, '_': 27, 'c': 28, 'Cl': 29, 'Br': 30, 'n': 31, 'o': 32, 's': 33, '9': 34, '%': 35, '0': 36}, 'batch_size': 256}",0.07180531078393959,0.5093230289649675,0.0178438911115338,0.05567621771385829,0.10592652219738315,0.6030139605731448,0.053277166019644155,0.470422854938966,0.06735865214378071,0.4438581600081501,0.06509653325469061,0.4938589489213844,0.06736768030419929,0.5354612203831922
14,"{'task_type': 'regression', 'seq_length': 379, 'num_filters': [128, 128, 128, 128, 64, 64, 64, 64, 32, 32, 32, 32], 'n_embedding': 64, 'learning_rate': 0.01, 'kernel_sizes': [3, 4, 5, 7, 10], 'epochs': 100, 'dropout': 0.0, 'char_dict': {'#': 1, '(': 2, ')': 3, '+': 4, '-': 5, '/': 6, '1': 7, '2': 8, '3': 9, '4': 10, '5': 11, '6': 12, '7': 13, '8': 14, '=': 15, 'C': 16, 'F': 17, 'H': 18, 'I': 19, 'N': 20, 'O': 21, 'P': 22, 'S': 23, '[': 24, '\\': 25, ']': 26, '_': 27, 'c': 28, 'Cl': 29, 'Br': 30, 'n': 31, 'o': 32, 's': 33, '9': 34, '%': 35, '0': 36}, 'batch_size': 256}",0.07045784313091266,0.5723982609718427,0.01699616222180713,0.049213224026858425,0.09453081023966754,0.6247158108491635,0.04398311892360396,0.5495003946338362,0.06278074962503075,0.5190218750916852,0.0807030106773425,0.5309337996019504,0.07029152618891855,0.6378194246825781
15,"{'task_type': 'regression', 'seq_length': 379, 'num_filters': [128, 128, 128, 128, 64, 64, 64, 64, 32, 32, 32, 32], 'n_embedding': 64, 'learning_rate': 0.01, 'kernel_sizes': [3, 4, 5, 7], 'epochs': 100, 'dropout': 0.0, 'char_dict': {'#': 1, '(': 2, ')': 3, '+': 4, '-': 5, '/': 6, '1': 7, '2': 8, '3': 9, '4': 10, '5': 11, '6': 12, '7': 13, '8': 14, '=': 15, 'C': 16, 'F': 17, 'H': 18, 'I': 19, 'N': 20, 'O': 21, 'P': 22, 'S': 23, '[': 24, '\\': 25, ']': 26, '_': 27, 'c': 28, 'Cl': 29, 'Br': 30, 'n': 31, 'o': 32, 's': 33, '9': 34, '%': 35, '0': 36}, 'batch_size': 256}",0.07005348772625317,0.5371669787529632,0.023389027823031316,0.05221354827881674,0.07158493229916069,0.6237113826188734,0.05656176472891316,0.46276282247185746,0.0741143964798178,0.5154595915121942,0.03862542390442706,0.5353028021397219,0.10938092121894719,0.5485982950221686
16,"{'task_type': 'regression', 'seq_length': 379, 'num_filters': [128, 128, 128, 128, 64, 64, 64, 64, 32, 32, 32, 32], 'n_embedding': 75, 'learning_rate': 0.0001, 'kernel_sizes': [3, 4, 5, 7], 'epochs': 100, 'dropout': 0.25, 'char_dict': {'#': 1, '(': 2, ')': 3, '+': 4, '-': 5, '/': 6, '1': 7, '2': 8, '3': 9, '4': 10, '5': 11, '6': 12, '7': 13, '8': 14, '=': 15, 'C': 16, 'F': 17, 'H': 18, 'I': 19, 'N': 20, 'O': 21, 'P': 22, 'S': 23, '[': 24, '\\': 25, ']': 26, '_': 27, 'c': 28, 'Cl': 29, 'Br': 30, 'n': 31, 'o': 32, 's': 33, '9': 34, '%': 35, '0': 36}, 'batch_size': 256}",0.4303347351513457,0.6100204106218238,0.026542371985174153,0.02936739461624321,0.39885608823217955,0.6462567248086993,0.4597446229441369,0.603958258261615,0.4046652145570199,0.5689663939403201,0.4265543640740486,0.5907846286458017,0.4618533859493432,0.6401360474526825
17,"{'task_type': 'regression', 'seq_length': 379, 'num_filters': [100, 200, 200, 200, 200, 100, 100, 100, 100, 100, 160, 160], 'n_embedding': 75, 'learning_rate': 0.01, 'kernel_sizes': [3, 5, 7], 'epochs': 100, 'dropout': 0.5, 'char_dict': {'#': 1, '(': 2, ')': 3, '+': 4, '-': 5, '/': 6, '1': 7, '2': 8, '3': 9, '4': 10, '5': 11, '6': 12, '7': 13, '8': 14, '=': 15, 'C': 16, 'F': 17, 'H': 18, 'I': 19, 'N': 20, 'O': 21, 'P': 22, 'S': 23, '[': 24, '\\': 25, ']': 26, '_': 27, 'c': 28, 'Cl': 29, 'Br': 30, 'n': 31, 'o': 32, 's': 33, '9': 34, '%': 35, '0': 36}, 'batch_size': 256}",0.12331982535299366,0.49320046692370945,0.011985853392180782,0.04857428951986173,0.13464825145349837,0.5813536758895108,0.13159253447841998,0.4864572586242589,0.10236927005054937,0.4327138093815487,0.11760328282412683,0.47555130559502,0.13038578795837374,0.48992628512820896
18,"{'task_type': 'regression', 'seq_length': 379, 'num_filters': [100, 200, 200, 200, 200, 100, 100, 100, 100, 100, 160, 160], 'n_embedding': 64, 'learning_rate': 0.001, 'kernel_sizes': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 15, 20], 'epochs': 100, 'dropout': 0.25, 'char_dict': {'#': 1, '(': 2, ')': 3, '+': 4, '-': 5, '/': 6, '1': 7, '2': 8, '3': 9, '4': 10, '5': 11, '6': 12, '7': 13, '8': 14, '=': 15, 'C': 16, 'F': 17, 'H': 18, 'I': 19, 'N': 20, 'O': 21, 'P': 22, 'S': 23, '[': 24, '\\': 25, ']': 26, '_': 27, 'c': 28, 'Cl': 29, 'Br': 30, 'n': 31, 'o': 32, 's': 33, '9': 34, '%': 35, '0': 36}, 'batch_size': 256}",0.0467279369179076,0.511862535461742,0.01749779770988008,0.01578002022360322,0.015423309515614653,0.5261368680520597,0.06570566310221619,0.5224765852782247,0.05607207655063456,0.49081128837124344,0.04118477946189135,0.494482503463209,0.05525385595918128,0.5254054321439734
19,"{'task_type': 'regression', 'seq_length': 379, 'num_filters': [100, 200, 200, 200, 200, 100, 100, 100, 100, 100, 160, 160], 'n_embedding': 32, 'learning_rate': 0.01, 'kernel_sizes': [1, 2, 3, 4, 5, 7, 10, 15], 'epochs': 100, 'dropout': 0.0, 'char_dict': {'#': 1, '(': 2, ')': 3, '+': 4, '-': 5, '/': 6, '1': 7, '2': 8, '3': 9, '4': 10, '5': 11, '6': 12, '7': 13, '8': 14, '=': 15, 'C': 16, 'F': 17, 'H': 18, 'I': 19, 'N': 20, 'O': 21, 'P': 22, 'S': 23, '[': 24, '\\': 25, ']': 26, '_': 27, 'c': 28, 'Cl': 29, 'Br': 30, 'n': 31, 'o': 32, 's': 33, '9': 34, '%': 35, '0': 36}, 'batch_size': 256}",0.0512847573353446,0.5434152086418436,0.03376182872908105,0.015079659332022512,0.014131900521042772,0.5510235248665677,0.04072538798324525,0.5201503966897094,0.08774802536225598,0.5577971607769002,0.094423439717079,0.5569014083895314,0.01939503309309996,0.5312035524865095
20,"{'task_type': 'regression', 'seq_length': 379, 'num_filters': [32, 32, 32, 32, 64, 64, 64, 64, 128, 128, 128, 128], 'n_embedding': 32, 'learning_rate': 0.001, 'kernel_sizes': [3, 5, 7], 'epochs': 100, 'dropout': 0.0, 'char_dict': {'#': 1, '(': 2, ')': 3, '+': 4, '-': 5, '/': 6, '1': 7, '2': 8, '3': 9, '4': 10, '5': 11, '6': 12, '7': 13, '8': 14, '=': 15, 'C': 16, 'F': 17, 'H': 18, 'I': 19, 'N': 20, 'O': 21, 'P': 22, 'S': 23, '[': 24, '\\': 25, ']': 26, '_': 27, 'c': 28, 'Cl': 29, 'Br': 30, 'n': 31, 'o': 32, 's': 33, '9': 34, '%': 35, '0': 36}, 'batch_size': 256}",0.11544742128462197,0.5836124569701117,0.01930097290475162,0.0371261089291245,0.09716815619191704,0.6210921362201658,0.11611391060237862,0.5326806533546119,0.09422581926072307,0.5539593856628994,0.1221435411834236,0.581877383605442,0.1475856791846675,0.6284527260074392
21,"{'task_type': 'regression', 'seq_length': 379, 'num_filters': [100, 200, 200, 200, 200, 100, 100, 100, 100, 100, 160, 160], 'n_embedding': 32, 'learning_rate': 0.01, 'kernel_sizes': [3, 4, 5, 7, 10, 15], 'epochs': 100, 'dropout': 0.5, 'char_dict': {'#': 1, '(': 2, ')': 3, '+': 4, '-': 5, '/': 6, '1': 7, '2': 8, '3': 9, '4': 10, '5': 11, '6': 12, '7': 13, '8': 14, '=': 15, 'C': 16, 'F': 17, 'H': 18, 'I': 19, 'N': 20, 'O': 21, 'P': 22, 'S': 23, '[': 24, '\\': 25, ']': 26, '_': 27, 'c': 28, 'Cl': 29, 'Br': 30, 'n': 31, 'o': 32, 's': 33, '9': 34, '%': 35, '0': 36}, 'batch_size': 256}",0.07280852594096424,0.4860243349457848,0.01936261111229472,0.025541303917406746,0.04954983781407517,0.5278682581109081,0.10565655842025884,0.47443519749209834,0.07421503802806909,0.4499551399651744,0.07711266455975839,0.48351496722723697,0.05750853088265967,0.4943481119335064
22,"{'task_type': 'regression', 'seq_length': 379, 'num_filters': [100, 200, 200, 200, 200, 100, 100, 100, 100, 100, 160, 160], 'n_embedding': 32, 'learning_rate': 0.0001, 'kernel_sizes': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 15, 20], 'epochs': 100, 'dropout': 0.25, 'char_dict': {'#': 1, '(': 2, ')': 3, '+': 4, '-': 5, '/': 6, '1': 7, '2': 8, '3': 9, '4': 10, '5': 11, '6': 12, '7': 13, '8': 14, '=': 15, 'C': 16, 'F': 17, 'H': 18, 'I': 19, 'N': 20, 'O': 21, 'P': 22, 'S': 23, '[': 24, '\\': 25, ']': 26, '_': 27, 'c': 28, 'Cl': 29, 'Br': 30, 'n': 31, 'o': 32, 's': 33, '9': 34, '%': 35, '0': 36}, 'batch_size': 256}",0.17738142901013249,0.5155077210872506,0.022956537410433513,0.043440765649196605,0.17363769859077463,0.5911074875671373,0.16308210119807245,0.5018418227205346,0.15188696477391106,0.46573695725430386,0.17891654106675836,0.48726404308364646,0.219383839421146,0.5315882948106306
23,"{'task_type': 'regression', 'seq_length': 379, 'num_filters': [100, 200, 200, 200, 200, 100, 100, 100, 100, 100, 160, 160], 'n_embedding': 64, 'learning_rate': 0.001, 'kernel_sizes': [3, 5, 7], 'epochs': 100, 'dropout': 0.5, 'char_dict': {'#': 1, '(': 2, ')': 3, '+': 4, '-': 5, '/': 6, '1': 7, '2': 8, '3': 9, '4': 10, '5': 11, '6': 12, '7': 13, '8': 14, '=': 15, 'C': 16, 'F': 17, 'H': 18, 'I': 19, 'N': 20, 'O': 21, 'P': 22, 'S': 23, '[': 24, '\\': 25, ']': 26, '_': 27, 'c': 28, 'Cl': 29, 'Br': 30, 'n': 31, 'o': 32, 's': 33, '9': 34, '%': 35, '0': 36}, 'batch_size': 256}",0.1270134859993444,0.5173825526510434,0.018928678577822357,0.05742800902640037,0.15186424955403208,0.6258117266563601,0.14556302104670782,0.4758940046484036,0.10145823031823971,0.46393815821603746,0.11512998560983834,0.5049635338063884,0.12105194346790393,0.5163053399280275
24,"{'task_type': 'regression', 'seq_length': 379, 'num_filters': [128, 128, 128, 128, 64, 64, 64, 64, 32, 32, 32, 32], 'n_embedding': 32, 'learning_rate': 0.0001, 'kernel_sizes': [3, 4, 5, 7, 10], 'epochs': 100, 'dropout': 0.25, 'char_dict': {'#': 1, '(': 2, ')': 3, '+': 4, '-': 5, '/': 6, '1': 7, '2': 8, '3': 9, '4': 10, '5': 11, '6': 12, '7': 13, '8': 14, '=': 15, 'C': 16, 'F': 17, 'H': 18, 'I': 19, 'N': 20, 'O': 21, 'P': 22, 'S': 23, '[': 24, '\\': 25, ']': 26, '_': 27, 'c': 28, 'Cl': 29, 'Br': 30, 'n': 31, 'o': 32, 's': 33, '9': 34, '%': 35, '0': 36}, 'batch_size': 256}",0.5280347396695603,0.6716443821169777,0.02746147805799137,0.015262205032282554,0.4983012579591649,0.6908795051428201,0.556121224078402,0.6603371338745544,0.5434989067523197,0.6490252673228458,0.5508173638367941,0.6741273860051717,0.49143494572112045,0.6838526182394965
25,"{'task_type': 'regression', 'seq_length': 379, 'num_filters': [128, 128, 128, 128, 64, 64, 64, 64, 32, 32, 32, 32], 'n_embedding': 64, 'learning_rate': 0.0001, 'kernel_sizes': [1, 2, 3, 4, 5, 7, 10, 15], 'epochs': 100, 'dropout': 0.0, 'char_dict': {'#': 1, '(': 2, ')': 3, '+': 4, '-': 5, '/': 6, '1': 7, '2': 8, '3': 9, '4': 10, '5': 11, '6': 12, '7': 13, '8': 14, '=': 15, 'C': 16, 'F': 17, 'H': 18, 'I': 19, 'N': 20, 'O': 21, 'P': 22, 'S': 23, '[': 24, '\\': 25, ']': 26, '_': 27, 'c': 28, 'Cl': 29, 'Br': 30, 'n': 31, 'o': 32, 's': 33, '9': 34, '%': 35, '0': 36}, 'batch_size': 256}",0.17146231378927726,0.5068958570102782,0.03167213938035706,0.029481243214820322,0.21407618668484077,0.5612632692234599,0.17781513692125608,0.514417008758589,0.133418534993514,0.4818490577093041,0.19474400543785295,0.48477799576447167,0.13725770490892242,0.4921719535955658
