,ids,mols,X,y
35,,CC1(C)OCC(C2CCC3(C)C4=CCC5C(C)(C)C(O)CCC5(C)C4CCC23C)CC(O)C1O,,0.0
36,,Nc1ccc(Oc2ccc(C34CC5CC(C3)CC(c3ccc(Oc6ccc(N)cc6)cc3)(C5)C4)cc2)cc1,,0.0
37,,COc1cccc(Nc2n[nH]c(NS(=O)(=O)c3cc(C)c(Cl)cc3S)n2)c1,,0.0
38,,COc1cc2c3c(c1O)-c1c(ccc(OC)c1OC)CC3N(C)CC2,,0.0
39,,Cc1cccc(N=Nc2ccc(O)c(CN(C)C)c2)c1,,0.0
40,,CN(C)N=C1CC(c2ccccc2)C(C#N)(C#N)C1(C#N)C#N,,0.0
41,,COc1cccc(CC2Cc3ccccc3CC(=O)N2)c1,,0.0
42,,CC(=O)NNC(=S)NC=C1C(=O)C=C(C)OC1=O,,0.0
43,,CCc1nc(N)nc(N)c1-c1ccc(Cl)c(N=NN(C)C)c1,,0.0
44,,COc1nc2ccc(CNc3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)cc2nc1OC,,0.0
45,,CCOC(=O)c1ccc(N2C(=O)C(=Cc3ccc(N(CCC#N)CCC#N)cc3)N=C2c2cc([N+](=O)[O-])ccc2Cl)cc1,,0.0
46,,Nc1ncnc2c1ncn2C1CC(OC2CCCCO2)C(CO)O1,,0.0
47,,C=CC(C)C1(C(=O)OC)CCCC12OCCO2,,0.0
48,,CC(CN1CC(=O)NC(=O)C1)N1CC(=O)NC(=O)C1,,0.0
49,,Nc1nc(=O)[nH][nH]1,,0.0
50,,CN(CC(=O)O)c1ncc2c(n1)-c1ccccc1OC2c1ccccc1,,0.0
51,,CC1=NNC(=S)NCCCN2CCN(CCCNC(=S)NN=C(C)C=NNC(=S)NCCCN3CCN(CCCNC(=S)NN=C1)CC3)CC2,,0.0
52,,Cc1ccc(S(=O)(=O)NC(CCC(=O)NNc2ccccc2)C(=O)NNc2ccccc2)cc1,,0.0
53,,Cc1ccc2C(=O)c3ccc(C)nc3C(=O)c2c1,,0.0
54,,Cn1c(=O)nc2-c(nccn2CCO)c1=O,,0.0
55,,CNC(=O)CN(CC(N)=O)C(N)=O,,0.0
56,,CCCSc1ccc2[nH]c(N3C(=O)C(=Cc4ccc(SC)cc4)N=C3c3ccccc3)cc2c1,,0.0
57,,OC12c3ccccc3C3CCC4(OCCO4)C3C1c1ccccc12,,0.0
58,,COC1OC(COC(C)=O)C(OC(C)=O)C(OC(C)=O)C1NC(=O)N(CCCl)N=O,,0.0
59,,ON=C1CCCCC1=Cc1ccc(Cl)c(Cl)c1,,0.0
60,,COC1OC2COC(C)(C)OC2C(OC(C)=O)C1NC(=O)N(CCCl)N=O,,0.0
61,,COc1ccc(N=c2ssc3c2ssc3=S)cc1,,0.0
62,,CC12CCC3C1C=C1C(=O)c4cc(O)ccc4C(=O)C1(O2)C3(C)C=O,,0.0
63,,CCOC(=O)C(C)NC(=O)NC12CC3CC(CC(F)(C3)C1)C2,,0.0
64,,C1=C2CCC(Sc3ccccc3)C2C2(CCCCC1)OCCO2,,0.0
65,,CCCCNN=Nc1cn(C2OC(CO)C(O)C2O)c(=O)[nH]c1=O,,0.0
66,,O=C(CCn1[nH]c(=O)c(Cl)c(Cl)c1=O)NO,,0.0
67,,COc1cc2c(cc1OC)c(=O)cc(-c1ccccc1)[nH]2,,0.0
68,,CCOC(=O)CCC(NC(=O)c1ccc(OCc2nc3cc(C(F)(F)F)ccc3nc2-c2ccccc2)cc1)C(=O)OCC,,0.0
69,,O=C1C(=CC=C2SC(c3ccccc3)(c3ccccc3)c3ccccc23)C(=O)c2ccccc12,,0.0
70,,COC(C)(C)C(O)C(O)CC(C)C1=C2CCC3C4(C)CCC(OC(C)=O)C(C)(C)C4CC(OC4OC(COC(C)=O)C(O)C(O)C4O)C3(C)C2(C)CC1,,0.0
71,,CC(=O)CNC(=O)OC(C)(C)C,,0.0
72,,CC(=O)Nc1ccc(-c2nc3ccccc3s2)cc1,,0.0
73,,CCOC(=O)C1C(C)C2(C#N)C(=N)OC1(C)C2(C#N)C#N,,0.0
74,,CCCCC1c2c([nH]c3ccccc23)C2C(=O)N(c3ccc(OC)cc3)C(=O)C2C1CCC,,0.0
75,,CC(=O)c1ccc(-c2ccc(C(C)=O)s2)s1,,0.0
76,,CCP1(=O)N(CC(C)(C)C)C(c2ccccc2)CC(c2ccccc2)N1CC(C)(C)C,,0.0
77,,N#CC(c1nc2ccccc2s1)c1nc(Cl)ncc1Br,,0.0
78,,O=C(c1ccncc1)n1nc(-c2ccccc2)c(N=Nc2ccccc2[N+](=O)[O-])c1-c1ccccc1,,0.0
79,,CCOC(=O)CCC(NC(=O)C(CC(=O)OC)NC(=O)OCc1ccccc1)C(=O)NC(CC(=O)OC)C(=O)NC(CCC(=O)OCC)C(=O)NC(CC(=O)OC)C(=O)NC(CCC(=O)OCC)C(=O)NC(CC(=O)OCC)C(=O)OCC,,0.0
80,,N#CC12C(=O)N3C(=NC(c4ccccc4)NC3c3ccccc3)C1(C#N)C(c1ccccc1)NC1=C2CCCC1,,0.0
81,,Cc1cc2c(NCCC2)c(S(=O)(=O)c2ccccc2[N+](=O)[O-])c1,,0.0
82,,CC1=[N+]2[N-]C(N3CC4CCC(CC4)C3)=[SH][Cu+]2[n+]2ncccc21,,0.0
83,,[N-]=[N+]=NC1(Cc2ccccc2)C(=O)Nc2ccccc2C1=O,,0.0
84,,CC(=O)NC(NCCN)(c1ccccc1)c1ccccc1,,0.0
85,,COc1ccc(C=CC(=O)c2c(N3CC3C)c(=O)n(C)nc2-c2ccccc2)cc1,,0.0
86,,O=C(O)c1ccc(C(=O)O)c(C(=O)Nc2ccc3c(c2)C(=O)c2ccccc2-3)c1,,0.0
87,,COc1ccc(OC)c(-c2nc3ccccc3c(=O)[nH]2)c1,,0.0
88,,CC1(CCc2ccccc2)CC1(Br)Br,,0.0
89,,CC1CN=C(N(C(=O)Nc2ccccc2)c2ccc(Cl)c(Cl)c2)S1,,0.0
90,,Cc1ccccc1Nc1nc2c(s1)C(=O)c1ccccc1C2=O,,0.0
91,,FC(F)(F)c1ccc(C2SCc3nc4ccccc4n32)cc1,,0.0
92,,COC(=O)CCC(C)C1CCC2C3C(OC(C)=O)CC4CC5(CCC4(C)C3CC(OC(C)=O)C12C)OOC1(CCC(C)CC1)OO5,,0.0
93,,c1ccc(C2N3CCCCC3C3c4c(CCN32)c2ccccc2[nH]4)cc1,,0.0
94,,COc1ccc(NC(=O)C(=O)C2NC(=S)NC2=O)c(OC)c1,,0.0
95,,O=c1oc2ccccc2c(O)c1C(c1cc(OCc2ccccc2)cc(OCc2ccccc2)c1)c1c(O)c2ccccc2oc1=O,,0.0
96,,c1cnc(N2CCN(Cc3c[nH]c4ccccc34)CC2)nc1,,0.0
97,,O=C1C(=Cc2cccs2)NC(=S)N1CN1CCOCC1,,0.0
98,,COc1cc(O)c2c(c1)OC1OCCC21,,0.0
99,,O=C1CC(c2ccccc2)n2cccc12,,0.0
100,,COc1cc(C2OCC3C(c4ccc5OCOc5c4)OCC23)cc(OC)c1OC,,0.0
101,,CCn1c(SCC(=O)NNC(=S)Nc2ccc(Cl)cc2)nc2ccccc2c1=O,,0.0
102,,COc1cc2c3c(c1OC)C1(C=CC(=O)C=C1)CC3NCC2,,0.0
103,,CC1=CC(C)(c2c[nH]c3ccccc23)CC(C)(C)c2c1[nH]c1ccccc21,,0.0
104,,CN(CCN(C)C(=O)CCOS(C)(=O)=O)C(=O)CCOS(C)(=O)=O,,0.0
105,,COc1ccc(C2CC(=O)NCCCCNCCCN2)cc1,,0.0
106,,O=[N+]([O-])c1ccc(Sc2c3ccccc3nc3ccccc23)cn1,,0.0
107,,CC(C)C(Cl)CCC(C)(Cl)C(=O)CBr,,0.0
108,,c1ccc2c(c1)CCc1c-2n(CCN2CCOCC2)c2ccccc12,,0.0
109,,O=C(CN1CCN(c2ccccc2)CC1)N1CCc2c([nH]c3ccccc23)C1c1cccnc1,,0.0
110,,Cc1nn(CN2CCN(C)CC2)c(=S)n1N=Cc1ccc(-c2ccc(Cl)cc2Cl)o1,,0.0
111,,N#CC(=Cc1ccc2ccccc2c1)C(=O)c1ccccc1,,0.0
112,,NC(=O)c1cccc([N+](=O)[O-])c1,,0.0
113,,Cc1c(N=C2C=C(Nc3c(C)cno3)C(=O)c3ccccc23)onc1,,0.0
114,,O=P1(Oc2ccc(Cl)cc2)OCCS1,,0.0
115,,CCC(=O)Nc1ccc(N=Cc2cccc(Oc3ccccc3)c2)cc1,,0.0
116,,O=C1c2ccccc2-c2c3c1nccc3cc1c2OCO1,,0.0
117,,C=C(Br)N(CC)CC,,0.0
118,,Cc1c(C(C=Cc2ccc(N(C)C)cc2)=NNC(=O)c2ccccc2)sc(Nc2ccc([N+](=O)[O-])cc2)n1,,0.0
119,,Cc1cc(Cl)ccc1NC(=O)C(=O)Cc1nc2ccccc2o1,,0.0
120,,CC(C)(C)c1cc(C(C)(C)C)c(P=C(Cl)Cl)c(C(C)(C)C)c1,,0.0
121,,Fc1cc(C2=Nn3c(CNc4ccc(Cl)cc4)nnc3SC2=Cc2ccc(-c3ccc(Cl)cc3)o2)c(Cl)cc1Cl,,0.0
122,,CN1CCCCC(C(O)(c2ccccc2)c2ccccc2)C1=O,,0.0
123,,O=C(Cc1nc2ccccc2o1)C(=O)Nc1cccc(Cl)c1,,0.0
124,,COc1ccc(C(=O)C(CC2C(=O)NC(=O)NC2=O)c2ccc(OC)cc2)cc1,,0.0
125,,O=C1OC(=O)C2C3C=CC(C12)C1C2C=CC2C31,,0.0
126,,Oc1nc(S)nc2nc3c4cccnc4c4ccccc4c3nc12,,0.0
127,,CC(CC(=O)Nc1ccc(NC(=O)CC(C)N=NC(N)=S)cc1)N=NC(N)=S,,0.0
128,,CC(C)CC(CC(=O)CCC(=O)Nc1ccccc1[N+](=O)[O-])=NNC(=O)c1cc2ccccc2cc1O,,0.0
129,,C(=Nc1cc2cc(Sc3ccccc3)ccc2[nH]1)c1ccccc1,,0.0
130,,Cn1cc2ccccc2c1-c1nc(F)nc(Oc2ccc3c(c2)CCC2C3CCC3(C)C(O)CCC23)n1,,0.0
131,,Clc1cccc(C=NC23CC4CC(CC(C4)C2)C3)c1Cl,,0.0
132,,O=C(c1ccccc1)C1CC(Sc2ccccc2)c2cc(Cl)ccc2N1,,0.0
133,,c1ccc(N=c2snc3scc(-c4ccccc4)n23)cc1,,0.0
134,,CC(C)(C)OC(=O)CCC1NC(=O)C2Cc3c([nH]c4ccccc34)C(c3ccccc3)N2C1=O,,0.0
135,,COC(=O)C(=NNC(C)(C)C)C(C(=O)OC)C(=O)C(=O)Nc1nc2ccc([N+](=O)[O-])cc2s1,,0.0
136,,Nc1nc2cc(CNc3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)ccc2nc1-c1ccccc1,,0.0
137,,O=P(c1ccccc1)(c1ccccc1)C1CC=C2CCCCCC2C1,,0.0
138,,Cc1cccc(C)c1NC(=O)CCCC(=O)C(C#N)c1ccc(Cl)cc1,,0.0
139,,CCN(CC)CC[S+]([O-])c1c2cc(OC)ccc2nc2ccc(OC)cc12,,0.0
140,,COC(=O)c1c(Cl)c2c(s1)c(Cl)c(Cl)s2,,0.0
141,,CC(C)(C)C1=CC(=CC=C2C=CN(CCCCCCCCCCCO)C=C2)C=C(C(C)(C)C)C1=O,,0.0
142,,COc1ccc(OC)c(C=C[N+](=O)[O-])c1,,0.0
143,,CCOC(=O)C1C(c2ccc(OC)cc2)c2c(O)[nH]nc2CC1(O)OCC,,0.0
144,,CC=CC(CC(=O)NCCC1CN(S(=O)(=O)C(F)(F)F)c2ccccc21)CC(=O)OC,,0.0
145,,O=[N+]([O-])c1cc2c(cc1C=Nn1c(CO)nc3ccccc31)OCO2,,0.0
146,,CC(=O)NC1C(OCc2ccccc2)OC(CO)C(O)C1OCC(=O)NC(C(=O)NC(CCC(=O)NCCCCCC(=O)Nc1ccc2N=C3c4ccccc4C(=O)N3Cc2c1)C(N)=O)C(C)C,,0.0
147,,COC(=NN=Cc1ccc(C(F)(F)F)cc1)c1ccncc1,,0.0
148,,Cn1cc(-c2n[nH]c(-c3ccc(Cl)cc3)nc2=O)c2ccccc21,,0.0
149,,O=P1(N(CCCl)CCCl)Oc2ccc(Cl)cc2Sc2c(ccc(Cl)c2Cl)O1,,0.0
150,,COC(=O)C(Cc1ccc(O)c(Br)c1)NC(=O)C(Cc1ccc(O)cc1)NC(=O)OC(C)(C)C,,0.0
151,,N#CC(=C1C=C(Br)C(=NO)C=C1Cl)c1cccc2ccccc12,,0.0
152,,NC(=O)c1c(NN=Cc2ccc([N+](=O)[O-])cc2)snn1,,0.0
153,,Cn1cnnc1Sc1c([N+](=O)[O-])ncn1C,,0.0
154,,CCOC(=O)NN(C(=O)OCC)c1c(C)cc(C)cc1C,,0.0
155,,C=CCCCN1CCCCC1=S,,0.0
156,,CC(C#N)N(CCc1ccccc1)C(=O)c1ccccc1,,0.0
157,,CC1=C(C(=O)CC(=O)C(=O)NC2C3CC4CC(C3)CC2C4)Sc2ccccc2N1,,0.0
158,,CN(C)c1ccc(C=Cc2ccnc3ccc4ccccc4c23)cc1,,0.0
159,,CC(C)(C)N=c1n(C(C)(C)C)oc(=O)n1-c1ccccc1,,0.0
160,,Cc1ccc2nc(-n3c(C=Cc4ccccc4O)nc4ccccc4c3=O)sc2c1,,0.0
161,,O=[N+]([O-])C(C(Cl)=C(Cl)Cl)=C(N1CCCCC1)n1cncn1,,0.0
162,,CC(=O)OCC1OC(n2c(-c3ccccc3)c(C)c(C)c(C#N)c2=S)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,,0.0
163,,CC(C)N(C(=O)c1ccc(NCc2cc(O)ccc2O)cc1)C(C)C,,0.0
164,,COc1cc2c(cc1OC)C1C(C#N)C(=O)C(C)(C)N1CC2,,0.0
165,,CC1=CC(=O)c2ccc3c4ccccc4n(C)c3c2C1=O,,0.0
166,,C=CCSSCC=C,,0.0
167,,OCCCOC(c1ccccc1)(c1ccccc1)c1ccccc1,,0.0
168,,OC1CN2CCC(O)C2C(O)C1O,,0.0
169,,Cc1ccc(NC(=O)CC(=O)n2nc(C)c(N=Nc3ccccc3C(=O)O)c2C)cc1,,0.0
170,,C=C1C(NC)CCC23CC24CCC2(C)C(C(C)=O)C(O)CC2(C)C4CCC13,,0.0
171,,COC(=O)C(Cc1ccc(O)cc1)NC(=O)C(Cc1ccc(O)cc1)NC(=O)OC(C)(C)C,,0.0
172,,O=C(O)CCC(C(=O)O)N1C(=O)c2ccccc2C1=O,,0.0
173,,CCOC(=O)c1c2[nH]c(=S)c3ccccc3n2cn1,,0.0
174,,Fc1ccc(F)c(C2SCc3nc4ccccc4n32)c1,,0.0
175,,Nc1ncnc2c1ncn2C1CC(O)C(CO)O1,,0.0
176,,CCOC(=O)Cc1ccc(Nc2nc3cc(F)c(F)cc3nc2C(=O)OCC)cc1,,0.0
177,,c1ccc(P(CCP(CCP(c2ccccc2)c2ccccc2)c2ccccc2)CCP(c2ccccc2)c2ccccc2)cc1,,0.0
178,,NNC(=O)CCC(NS(=O)(=O)c1ccc(Cl)cc1)C(=O)NN,,0.0
179,,Cc1nn(C)c2nc3ccc(Cl)cc3c(-c3ccccc3)c12,,0.0
180,,COc1cc(C2c3cc4c(cc3OC3(O)COC(=O)C23)OCO4)cc(OC)c1OC,,0.0
181,,CC(=NO)c1cccc(Nc2c3ccoc3nc3ccccc23)c1,,0.0
182,,O=C1NC(=O)C(C(=O)C(=O)Nc2cc(Cl)ccc2Cl)C(=O)N1,,0.0
183,,O=[N+]([O-])c1ccc(Cl)c(C2CC(c3cccc4ccccc34)=Nc3ccccc3S2)c1,,0.0
184,,Cc1nc2ccccc2c(=O)n1NC(=O)Cc1ccccc1,,0.0
185,,O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)c2nc3cc4ccccc4cc3nc12,,0.0
186,,CC(C)CCn1nc(N)c2nc3ccccc3nc21,,0.0
187,,CCC1(N=[N+]=[N-])C(=O)c2ccccc2N(c2ccccc2)C1=O,,0.0
188,,CC(=NS(=O)(=O)c1ccc(Cl)c(Cl)c1)OCC(C)(C)C,,0.0
189,,CSc1cc(Cl)c(C(=O)Nc2ccccc2)cc1S(=O)(=O)n1ccnc1O,,0.0
190,,COc1cccc(C2c3cc4c(cc3OC(N3CCOCC3)C2C)OCO4)c1,,0.0
191,,CC(OC(=O)C(Cc1ccccc1)NC(=O)C(Cc1ccccc1)NC(=O)OC(C)(C)C)C(=O)OCc1ccccc1,,0.0
192,,O=[N+]([O-])c1cc(I)cc(C=NNS(=O)(=O)c2ccc(F)cc2)c1O,,0.0
193,,NCCCCCS(=O)(=O)O,,0.0
194,,O=C1Nc2c(Cl)cc(Cl)cc2C1=NN=Cc1ccco1,,0.0
195,,O=C(CC(=O)n1nc(-c2ccccc2)c(N=Nc2ccccc2C(=O)O)c1-c1ccccc1)Nc1ccc(Cl)cc1,,0.0
196,,O=C(O)c1ccc(C=NN=C2c3ccccc3-c3ccccc23)cc1,,0.0
197,,O=C(C=Cc1ccccc1)C=Cc1ccccc1O,,0.0
198,,COc1cc2c(cc1OC)C1c3ccccc3CCCN1CC2,,0.0
199,,CSc1nc2c(N=C(c3ccc([N+](=O)[O-])cc3)CC(c3ccccc3)N2)c(=O)n1C,,0.0
200,,O=C1C=CC(S(=O)(=O)C2=CC(=CNc3ccc(Cl)cc3)C(=O)C=C2)=CC1=CNc1ccc(Cl)cc1,,0.0
201,,CC1=CC2c3c([nH]c4ccccc34)C(c3c[nH]c4ccccc34)C2CC1,,0.0
202,,Clc1ccc(C=Cc2nc(Cl)c(-c3ccc(Cl)cc3)c(Cl)n2)cc1,,0.0
203,,COC(=O)C1C(O)CCC2CN3CCc4c([nH]c5cccc(OC)c45)C3CC21,,0.0
204,,O=C1Nc2ccccc2C1=Cc1c(-c2ccccc2)nc2SCCn21,,0.0
205,,CC1(C)N=C(c2ccccn2)C(c2ccccn2)=NC1(C)C,,0.0
206,,CN(C)c1c(Cl)c(=O)oc2c1ccc1c2sc(-c2ccccc2)n1,,0.0
207,,CCOC(=O)C1=C(C)N(NC(=O)OC)C2(N)N(NC(=O)OC)C(C)=C(C(=O)OCC)C12C#N,,0.0
208,,COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C)c(CN(C)C)c(O)c4c3C2=O,,0.0
209,,COc1ccc(Oc2c(Br)c(=O)n(C(Br)(Br)C(C)=O)nc2)cc1,,0.0
210,,COP1(OC)=[SH][Fe+3]23([SH]=P(OC)(OC)[SH-]2)([SH]=P(OC)(OC)[SH-]3)[SH-]1,,0.0
211,,COc1ccc(N2C(=O)C3c4c(c5cc(Br)ccc5[nH]4)C4CCC(C(C)(C)C)CC4C3C2=O)cc1,,0.0
212,,Cc1ccccc1NC(=O)c1cc(-c2ccc([N+](=O)[O-])cc2)nc(S)n1,,0.0
213,,CC12CC3OC(=O)C1COC14OC5(C2C1=O)C(O)(CCC1C4CC(O)C2(O)CC=CC(=O)C12C)C(=O)OC35C,,0.0
214,,CC1=CC2c3cccc4c3c(c[nH]4)CC2N(C)C1,,0.0
215,,Cn1cnc(N2CCCC2)c(C#N)c1=O,,0.0
216,,O=C(CCc1nnc2sc(=Cc3ccccc3)c(=O)n12)Nc1cc(Cl)ccc1Cl,,0.0
217,,COC(=O)c1ccc(Cl)cc1NC(=O)C1CCCCC1,,0.0
218,,Cc1nc2ccccc2c(=O)n1N=Cc1ccc(N(C)C)cc1,,0.0
219,,O=C1C=CC2(C=C1)CC(NC(=O)C(F)(F)F)C(=O)O2,,0.0
220,,COc1cc2cnc(-c3ccccc3)cc2cc1OC,,0.0
221,,CN(C)C(=N)NC(=S)N(C)C,,0.0
222,,COc1cc(CNc2nc3cc(N)cc(N)c3nc2-c2ccccc2)cc(OC)c1,,0.0
223,,COC(=O)C=CC(C#N)(C#N)N=Cc1c(C)ccs1,,0.0
224,,CC(=O)N1C(Nc2ccccn2)CCN1c1ccccc1,,0.0
225,,CCCC[Sn]1(CCCC)OCC(CN(C)Cc2ccccc2)O1,,0.0
226,,N=C(N)NS(=O)(=O)c1ccc(NC(=O)c2ccc(Cl)c3c(Nc4ccc(S(=O)(=O)NC(=N)N)cc4)c4ccccc4nc23)cc1,,0.0
227,,CCNC1=C(NC(=O)CC)C(=O)c2ccccc2C1=O,,0.0
228,,O=C1CC(c2cccc(Cl)c2)n2cccc12,,0.0
229,,CCC(CCCCC1CCC2CC(=O)CC12)OC,,0.0
230,,O=C1Cc2c([nH]c3ccc(Br)cc23)-c2ccccc2N1,,0.0
231,,CCOC(=O)C(=O)Nc1cccc(C)c1C,,0.0
232,,COc1ccc(NC(CSc2ccc(C)cc2)c2ccc(F)cc2)cc1,,0.0
233,,O=[N+]([O-])C(=C1NCCO1)C(Cl)=C(Cl)N1CCCCC1,,0.0
234,,COC(=O)C1C(O)C(C)C(O)C(C)C=CC=C(C)C(=O)Nc2c(C)c(OC(C)=O)c3C4=C(OCOC4=C(C)C(=O)c3c2O)C(C)=CC(C)C(O)C(C)C1O,,0.0
235,,COc1ccc2c(C)cc(C)nc2n1,,0.0
236,,Cc1c(S(=O)(=O)N=C(NN)Nc2ccc(Cl)cc2)sc2ccc(Cl)cc12,,0.0
237,,COc1ccc(NC(=O)NS(=O)(=O)c2ccc(C)cc2)nn1,,0.0
238,,CNS(=O)(=O)NNS(=O)(=O)c1ccc(Cl)cc1,,0.0
239,,O=C(Nc1ccc(Br)cc1)c1cc(Br)cc([N+](=O)[O-])c1O,,0.0
240,,O=C1C=CC(=O)C2C3C=CC(C12)C1C3C2(Cl)C(Cl)=C(Cl)C1(Cl)C2(Cl)Cl,,0.0
241,,COc1cc2c(C(=O)C3C2N3C(N)=O)c(OC)c1OC,,0.0
242,,Nc1nc2c(s1)sc1ccccc1c2=O,,0.0
243,,CCC1(Cc2ccc(OC)c(OC)c2)C(OC(C)=O)C(OC2CCCC2(c2ccccc2)c2ccccc2)ON2OC(C3OCCO3)CC21,,0.0
244,,O=c1cc(NNc2cccc(F)c2)[nH]c(=S)[nH]1,,0.0
245,,C=C1C(=O)OC2CC3(C)CC(O)CC(=C)C3CC12,,0.0
246,,COc1ccc(C=C2C(=O)N(C(=O)c3ccc(NC(C)=O)cc3)N=C2C)cc1OC,,0.0
247,,Cc1c(C(=O)C=Cc2ccc(N(C)C)cc2)c(=O)n(-c2ccccc2)n1C,,0.0
248,,O=c1[nH]c(=O)n(C2OC(CO)C(O)C2O)c2nc(-c3ccc(-c4ccccc4)cc3)cnc12,,0.0
249,,Cc1ccc(-n2cc(-c3ccc(Cl)cc3)c3c(NN=C4SCC(=O)N4C)ncnc32)cc1,,0.0
250,,COc1cccc(C2SC(=N)Nc3c2c(C)nn3C(=O)c2ccccc2O)c1,,0.0
251,,ON=C1C(=Cc2ccccc2)CCCC1C(NO)c1ccccc1,,0.0
252,,CC(=O)N=C1NC(=O)C(=Cc2ccc(Cl)cc2Cl)N1C,,0.0
253,,Cc1ccc(C2(c3ccc(Cl)cc3)c3ccccc3C3=NCCN32)cc1,,0.0
254,,Cc1ccc(C(=O)NCc2ccccc2)cc1N=NN(C)C,,0.0
255,,COc1cccc2c1nc(-c1ccccn1)[nH]2,,0.0
256,,Cc1c2OC3(C)CCC4C(C3)c2c2c(c1)c1ccccc1n2C4(C)C,,0.0
257,,NCCSc1nc2ccccc2c(=O)n1-c1ccccc1,,0.0
258,,COc1cc(C2c3cc(O)c(OC)cc3C=C(C(N)=O)C2C(N)=O)ccc1O,,0.0
